,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.380E-02,5.370E+01,2.190E+02,2.663E-02,4.054E+01,3.105E+02,2.977E-02,3.264E+01,4.126E+02,3.323E-02,2.712E+01,5.311E+02,3.707E-02,2.297E+01,6.704E+02
gammam,3.727E-01,3.365E+00,1.158E+03,2.712E-01,4.149E+00,1.140E+03,1.609E-01,5.994E+00,1.090E+03,8.294E-02,1.028E+01,9.583E+02,3.991E-02,2.150E+01,6.536E+02
gammamRNA,3.075E-01,2.119E+00,2.236E+04,1.791E-01,3.685E+00,1.026E+04,1.075E-01,6.329E+00,4.560E+03,6.475E-02,1.120E+01,1.925E+03,3.870E-02,2.159E+01,7.321E+02
gammad,3.456E-02,2.165E+01,1.760E+03,3.450E-02,2.229E+01,1.303E+03,3.438E-02,2.356E+01,8.796E+02,3.416E-02,2.630E+01,5.378E+02,3.374E-02,3.310E+01,2.881E+02
alphaass,2.229E-02,5.100E+01,2.934E+02,2.699E-02,3.611E+01,4.184E+02,3.255E-02,2.764E+01,5.355E+02,3.913E-02,2.200E+01,6.427E+02,4.690E-02,1.795E+01,7.377E+02
alphadiss,1.156E-01,7.753E+00,1.037E+03,9.423E-02,9.198E+00,9.923E+02,6.811E-02,1.232E+01,8.954E+02,4.563E-02,1.849E+01,7.240E+02,2.936E-02,3.184E+01,4.718E+02
phi0,3.671E-02,2.330E+01,6.570E+02,6.219E-02,1.174E+01,1.792E+03,1.044E-01,6.531E+00,4.348E+03,1.758E-01,3.756E+00,9.972E+03,3.051E-01,2.136E+00,2.213E+04
f1,3.442E-02,2.594E+01,5.648E+02,3.598E-02,2.591E+01,5.648E+02,4.247E-02,2.578E+01,5.648E+02,8.336E-02,2.533E+01,5.649E+02,5.953E-01,2.360E+01,5.650E+02
f2,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.419E-02,2.595E+01,5.648E+02
f3,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.419E-02,2.595E+01,5.648E+02,3.423E-02,2.595E+01,5.648E+02,3.450E-02,2.594E+01,5.648E+02
f12,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.594E+01,5.648E+02,3.419E-02,2.591E+01,5.649E+02,3.420E-02,2.570E+01,5.652E+02
f13,3.418E-02,2.594E+01,5.648E+02,3.419E-02,2.586E+01,5.649E+02,3.422E-02,2.534E+01,5.657E+02,3.442E-02,2.194E+01,5.706E+02,3.590E-02,6.540E+00,6.017E+02
f23,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.595E+01,5.648E+02,3.418E-02,2.594E+01,5.648E+02
f123,3.418E-02,4.311E+01,2.871E+02,3.418E-02,2.973E+01,4.681E+02,3.418E-02,2.217E+01,7.049E+02,3.418E-02,1.716E+01,1.021E+03,3.419E-02,1.358E+01,1.444E+03
kb1,8.691E-01,2.873E+01,5.528E+02,3.725E-01,2.635E+01,5.631E+02,1.280E-01,2.600E+01,5.646E+02,3.966E-02,2.595E+01,5.648E+02,1.173E-02,2.594E+01,5.648E+02
kb2,3.418E-02,1.921E+01,5.930E+02,3.419E-02,5.723E+00,6.504E+02,3.424E-02,1.964E+00,6.633E+02,3.443E-02,7.056E-01,6.662E+02,3.533E-02,2.540E-01,6.669E+02
kb3,3.419E-02,4.499E+01,5.531E+02,3.415E-02,1.316E+01,5.710E+02,3.391E-02,4.925E+00,5.737E+02,3.250E-02,2.597E+00,5.741E+02,2.678E-02,2.018E+00,5.741E+02
ku1,7.310E-02,2.597E+01,5.647E+02,1.853E-01,2.606E+01,5.644E+02,4.304E-01,2.649E+01,5.625E+02,8.493E-01,2.855E+01,5.536E+02,1.294E+00,3.852E+01,5.096E+02
ku2,3.557E-02,2.246E-01,6.669E+02,3.446E-02,6.422E-01,6.663E+02,3.424E-02,1.831E+00,6.636E+02,3.419E-02,5.457E+00,6.515E+02,3.418E-02,1.875E+01,5.950E+02
ku3,3.383E-02,4.410E+00,5.738E+02,3.408E-02,7.714E+00,5.729E+02,3.416E-02,1.505E+01,5.702E+02,3.419E-02,3.218E+01,5.612E+02,3.420E-02,7.688E+01,5.297E+02
bcoop12,3.418E-02,3.365E+01,5.344E+02,3.419E-02,1.383E+01,6.164E+02,3.419E-02,6.550E+00,6.472E+02,3.421E-02,3.291E+00,6.593E+02,3.425E-02,1.703E+00,6.640E+02
bcoop23,3.418E-02,5.831E+01,4.512E+02,3.418E-02,3.219E+01,5.399E+02,3.418E-02,1.989E+01,5.903E+02,3.419E-02,1.299E+01,6.204E+02,3.419E-02,8.765E+00,6.386E+02
bcoop13,3.417E-02,1.500E+01,5.703E+02,3.412E-02,8.428E+00,5.727E+02,3.398E-02,5.112E+00,5.737E+02,3.362E-02,3.413E+00,5.740E+02,3.272E-02,2.560E+00,5.741E+02
bcoop123,3.418E-02,7.486E+01,4.059E+02,3.418E-02,4.646E+01,4.885E+02,3.418E-02,3.169E+01,5.419E+02,3.418E-02,2.269E+01,5.784E+02,3.418E-02,1.674E+01,6.039E+02
ucoop12,3.421E-02,3.434E+00,6.588E+02,3.419E-02,5.887E+00,6.498E+02,3.419E-02,1.042E+01,6.311E+02,3.418E-02,1.959E+01,5.915E+02,3.418E-02,4.200E+01,5.040E+02
ucoop23,3.418E-02,2.502E+01,5.686E+02,3.418E-02,3.220E+01,5.399E+02,3.418E-02,4.257E+01,5.018E+02,3.418E-02,5.871E+01,4.500E+02,3.418E-02,8.786E+01,3.750E+02
ucoop13,3.419E-02,2.863E+01,5.633E+02,3.419E-02,4.059E+01,5.560E+02,3.419E-02,5.883E+01,5.433E+02,3.419E-02,8.797E+01,5.208E+02,3.419E-02,1.394E+02,4.769E+02
ucoop123,3.428E-02,1.330E+00,6.657E+02,3.422E-02,2.683E+00,6.619E+02,3.419E-02,5.563E+00,6.517E+02,3.419E-02,1.223E+01,6.237E+02,3.418E-02,3.100E+01,5.445E+02
