,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.290E-02,7.048E+01,5.746E+02,1.417E-02,4.119E+01,8.744E+02,1.559E-02,2.640E+01,1.210E+03,1.717E-02,1.767E+01,1.599E+03,1.895E-02,1.214E+01,2.055E+03
gammam,5.811E-02,7.242E-01,1.552E+03,3.832E-02,1.905E+00,1.455E+03,2.723E-02,4.896E+00,1.309E+03,2.000E-02,1.283E+01,1.093E+03,1.496E-02,3.657E+01,7.834E+02
gammamRNA,5.472E-02,6.072E-01,1.191E+04,3.689E-02,1.530E+00,7.232E+03,2.677E-02,3.809E+00,4.248E+03,2.007E-02,9.851E+00,2.354E+03,1.532E-02,2.847E+01,1.147E+03
gammad,1.290E-02,3.999E+01,2.585E+03,1.289E-02,4.215E+01,2.031E+03,1.288E-02,4.588E+01,1.503E+03,1.286E-02,5.292E+01,1.027E+03,1.283E-02,6.887E+01,6.158E+02
alphaass,1.252E-02,8.357E+01,5.144E+02,1.382E-02,5.111E+01,6.742E+02,1.527E-02,3.368E+01,8.099E+02,1.690E-02,2.298E+01,9.288E+02,1.873E-02,1.599E+01,1.034E+03
alphadiss,4.894E-02,1.051E+00,1.520E+03,3.893E-02,1.830E+00,1.460E+03,2.908E-02,4.043E+00,1.343E+03,2.122E-02,1.057E+01,1.142E+03,1.546E-02,3.212E+01,8.250E+02
phi0,1.528E-02,2.885E+01,1.136E+03,2.003E-02,9.915E+00,2.344E+03,2.676E-02,3.815E+00,4.244E+03,3.692E-02,1.526E+00,7.244E+03,5.492E-02,6.027E-01,1.196E+04
f1,8.302E-03,7.333E+01,5.563E+02,8.378E-03,7.333E+01,5.563E+02,8.903E-03,7.333E+01,5.563E+02,1.261E-02,7.333E+01,5.563E+02,3.407E-02,7.332E+01,5.563E+02
f2,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02
f3,1.186E-02,7.333E+01,5.563E+02,1.195E-02,7.333E+01,5.563E+02,1.252E-02,7.333E+01,5.563E+02,1.635E-02,7.332E+01,5.563E+02,3.769E-02,7.332E+01,5.563E+02
f12,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.332E+01,5.563E+02
f13,1.308E-02,7.324E+01,5.564E+02,1.397E-02,7.295E+01,5.566E+02,1.769E-02,7.202E+01,5.574E+02,4.569E-02,6.904E+01,5.598E+02,4.180E-01,5.943E+01,5.673E+02
f23,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02,1.283E-02,7.333E+01,5.563E+02
f123,1.283E-02,6.648E+01,6.024E+02,1.286E-02,3.853E+01,9.195E+02,1.289E-02,2.442E+01,1.279E+03,1.293E-02,1.616E+01,1.700E+03,1.297E-02,1.096E+01,2.198E+03
kb1,4.696E-01,8.016E+01,5.528E+02,2.471E-01,7.435E+01,5.558E+02,1.014E-01,7.348E+01,5.562E+02,4.082E-02,7.335E+01,5.563E+02,1.897E-02,7.333E+01,5.563E+02
kb2,1.289E-02,2.464E+01,7.801E+02,1.307E-02,6.155E+00,9.709E+02,1.340E-02,1.750E+00,1.072E+03,1.408E-02,5.230E-01,1.127E+03,1.574E-02,1.566E-01,1.158E+03
kb3,2.348E-01,7.341E+01,5.562E+02,6.946E-02,7.334E+01,5.563E+02,2.220E-02,7.333E+01,5.563E+02,8.574E-03,7.332E+01,5.563E+02,4.547E-03,7.332E+01,5.563E+02
ku1,9.760E-03,7.332E+01,5.563E+02,1.166E-02,7.332E+01,5.563E+02,1.899E-02,7.333E+01,5.563E+02,4.087E-02,7.335E+01,5.563E+02,1.015E-01,7.348E+01,5.562E+02
ku2,1.574E-02,1.568E-01,1.158E+03,1.408E-02,5.231E-01,1.127E+03,1.340E-02,1.749E+00,1.072E+03,1.307E-02,6.148E+00,9.710E+02,1.289E-02,2.459E+01,7.805E+02
ku3,3.495E-02,7.333E+01,5.563E+02,1.142E-01,7.335E+01,5.563E+02,3.894E-01,7.351E+01,5.561E+02,1.302E+00,7.456E+01,5.550E+02,3.911E+00,8.175E+01,5.475E+02
bcoop12,1.282E-02,9.346E+01,4.982E+02,1.284E-02,5.728E+01,6.126E+02,1.286E-02,3.782E+01,7.000E+02,1.289E-02,2.594E+01,7.710E+02,1.292E-02,1.822E+01,8.302E+02
bcoop23,1.286E-02,3.757E+01,7.014E+02,1.296E-02,1.258E+01,8.849E+02,1.312E-02,4.757E+00,9.962E+02,1.337E-02,1.899E+00,1.067E+03,1.379E-02,7.799E-01,1.112E+03
bcoop13,2.618E-01,7.353E+01,5.561E+02,1.409E-01,7.340E+01,5.562E+02,7.558E-02,7.335E+01,5.563E+02,4.081E-02,7.333E+01,5.563E+02,2.242E-02,7.333E+01,5.563E+02
bcoop123,1.284E-02,5.602E+01,6.175E+02,1.289E-02,2.483E+01,7.788E+02,1.296E-02,1.221E+01,8.890E+02,1.306E-02,6.315E+00,9.682E+02,1.320E-02,3.364E+00,1.026E+03
ucoop12,1.466E-02,2.954E-01,1.144E+03,1.373E-02,8.615E-01,1.108E+03,1.327E-02,2.562E+00,1.047E+03,1.302E-02,8.031E+00,9.417E+02,1.288E-02,2.854E+01,7.539E+02
ucoop23,1.557E-02,1.696E-01,1.157E+03,1.403E-02,5.565E-01,1.125E+03,1.338E-02,1.836E+00,1.069E+03,1.306E-02,6.372E+00,9.672E+02,1.289E-02,2.517E+01,7.764E+02
ucoop13,7.561E-03,7.332E+01,5.563E+02,1.299E-02,7.333E+01,5.563E+02,2.307E-02,7.333E+01,5.563E+02,4.204E-02,7.333E+01,5.563E+02,7.789E-02,7.335E+01,5.563E+02
ucoop123,1.570E-02,1.589E-01,1.158E+03,1.407E-02,5.283E-01,1.127E+03,1.340E-02,1.760E+00,1.071E+03,1.307E-02,6.168E+00,9.706E+02,1.289E-02,2.458E+01,7.806E+02
