,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.401E-01,6.263E+01,3.429E+02,2.086E-01,4.261E+01,5.297E+02,3.181E-01,2.955E+01,7.628E+02,5.063E-01,1.959E+01,1.060E+03,8.843E-01,1.152E+01,1.441E+03
gammam,9.115E-01,1.199E+01,1.084E+03,5.077E-01,2.041E+01,8.860E+02,3.117E-01,3.070E+01,6.937E+02,1.999E-01,4.414E+01,5.133E+02,1.313E-01,6.486E+01,3.464E+02
gammamRNA,8.910E-01,1.144E+01,1.446E+03,5.098E-01,1.946E+01,1.065E+03,3.204E-01,2.937E+01,7.670E+02,2.102E-01,4.233E+01,5.335E+02,1.412E-01,6.209E+01,3.463E+02
gammad,2.141E-01,3.930E+01,6.796E+02,2.117E-01,4.114E+01,5.812E+02,2.082E-01,4.419E+01,4.732E+02,2.030E-01,4.953E+01,3.622E+02,1.956E-01,6.027E+01,2.523E+02
alphaass,1.316E-01,6.471E+01,3.472E+02,2.002E-01,4.408E+01,5.139E+02,3.119E-01,3.068E+01,6.940E+02,5.075E-01,2.042E+01,8.859E+02,9.099E-01,1.200E+01,1.084E+03
alphadiss,9.546E-01,1.147E+01,1.098E+03,5.313E-01,1.962E+01,9.031E+02,3.244E-01,2.971E+01,7.100E+02,2.063E-01,4.300E+01,5.260E+02,1.340E-01,6.350E+01,3.544E+02
phi0,1.392E-01,6.308E+01,3.400E+02,2.078E-01,4.277E+01,5.277E+02,3.176E-01,2.959E+01,7.619E+02,5.070E-01,1.956E+01,1.061E+03,8.897E-01,1.145E+01,1.445E+03
f1,1.824E-01,7.425E+01,5.261E+02,1.824E-01,7.423E+01,5.261E+02,1.825E-01,7.408E+01,5.261E+02,1.834E-01,7.303E+01,5.264E+02,1.896E-01,6.566E+01,5.284E+02
f2,2.103E-01,4.231E+01,5.338E+02,2.103E-01,4.230E+01,5.338E+02,2.103E-01,4.228E+01,5.338E+02,2.105E-01,4.213E+01,5.339E+02,2.115E-01,4.107E+01,5.341E+02
f3,2.103E-01,4.230E+01,5.338E+02,2.104E-01,4.227E+01,5.338E+02,2.105E-01,4.209E+01,5.339E+02,2.117E-01,4.079E+01,5.342E+02,2.204E-01,3.186E+01,5.360E+02
f12,2.103E-01,5.148E+01,5.125E+02,2.103E-01,5.144E+01,5.126E+02,2.103E-01,5.121E+01,5.131E+02,2.103E-01,4.966E+01,5.164E+02,2.103E-01,4.085E+01,5.378E+02
f13,2.103E-01,4.925E+01,5.172E+02,2.103E-01,4.923E+01,5.173E+02,2.103E-01,4.912E+01,5.175E+02,2.103E-01,4.838E+01,5.191E+02,2.103E-01,4.379E+01,5.300E+02
f23,2.103E-01,4.231E+01,5.338E+02,2.103E-01,4.231E+01,5.338E+02,2.103E-01,4.230E+01,5.338E+02,2.103E-01,4.229E+01,5.339E+02,2.103E-01,4.218E+01,5.342E+02
f123,2.103E-01,6.275E+01,2.196E+02,2.103E-01,5.292E+01,3.099E+02,2.103E-01,4.672E+01,4.144E+02,2.103E-01,4.218E+01,5.379E+02,2.103E-01,3.861E+01,6.847E+02
kb1,1.884E-01,1.521E+02,4.749E+02,1.930E-01,9.557E+01,5.108E+02,2.019E-01,5.864E+01,5.281E+02,2.206E-01,3.001E+01,5.373E+02,2.681E-01,8.529E+00,5.423E+02
kb2,2.102E-01,2.350E+01,5.725E+02,2.092E-01,1.012E+01,5.860E+02,2.030E-01,4.412E+00,5.879E+02,1.714E-01,2.186E+00,5.882E+02,9.770E-02,1.542E+00,5.883E+02
kb3,2.106E-01,5.331E+01,4.638E+02,2.101E-01,3.846E+01,5.568E+02,2.091E-01,3.060E+01,5.971E+02,2.069E-01,2.588E+01,6.151E+02,2.024E-01,2.307E+01,6.232E+02
ku1,2.691E-01,8.359E+00,5.423E+02,2.208E-01,2.981E+01,5.373E+02,2.020E-01,5.854E+01,5.282E+02,1.930E-01,9.565E+01,5.108E+02,1.884E-01,1.526E+02,4.746E+02
ku2,2.067E-01,6.012E+00,5.876E+02,2.092E-01,1.002E+01,5.860E+02,2.100E-01,1.671E+01,5.810E+02,2.103E-01,2.828E+01,5.645E+02,2.103E-01,5.186E+01,5.090E+02
ku3,3.087E-02,1.992E+01,6.300E+02,8.023E-02,1.996E+01,6.299E+02,1.528E-01,2.025E+01,6.294E+02,1.976E-01,2.198E+01,6.259E+02,2.088E-01,2.960E+01,6.014E+02
