,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.992E-01,3.337E+01,2.226E+02,4.615E-01,2.279E+01,3.497E+02,7.079E-01,1.656E+01,5.082E+02,1.092E+00,1.216E+01,7.103E+02,1.752E+00,8.595E+00,9.690E+02
gammam,1.741E+00,9.117E+00,6.994E+02,1.041E+00,1.291E+01,5.988E+02,6.361E-01,1.770E+01,4.879E+02,3.860E-01,2.469E+01,3.703E+02,2.300E-01,3.699E+01,2.494E+02
gammamRNA,1.725E+00,8.696E+00,9.603E+02,1.078E+00,1.227E+01,7.036E+02,6.991E-01,1.671E+01,5.030E+02,4.558E-01,2.302E+01,3.457E+02,2.955E-01,3.380E+01,2.193E+02
gammad,7.752E-01,1.346E+01,2.093E+03,7.736E-01,1.354E+01,1.895E+03,7.696E-01,1.373E+01,1.555E+03,7.601E-01,1.420E+01,1.103E+03,7.384E-01,1.541E+01,6.584E+02
alphaass,2.313E-01,3.681E+01,2.506E+02,3.877E-01,2.461E+01,3.713E+02,6.384E-01,1.766E+01,4.887E+02,1.044E+00,1.288E+01,5.994E+02,1.745E+00,9.101E+00,6.998E+02
alphadiss,2.025E+00,8.168E+00,7.239E+02,1.355E+00,1.084E+01,6.531E+02,9.366E-01,1.382E+01,5.759E+02,6.511E-01,1.744E+01,4.934E+02,4.510E-01,2.219E+01,4.070E+02
phi0,2.959E-01,3.375E+01,2.197E+02,4.556E-01,2.303E+01,3.455E+02,6.974E-01,1.674E+01,5.020E+02,1.073E+00,1.231E+01,7.013E+02,1.713E+00,8.745E+00,9.561E+02
f1,7.193E-01,1.629E+01,5.181E+02,7.194E-01,1.629E+01,5.181E+02,7.196E-01,1.629E+01,5.181E+02,7.212E-01,1.629E+01,5.181E+02,7.322E-01,1.627E+01,5.181E+02
f2,7.248E-01,1.628E+01,5.181E+02,7.248E-01,1.628E+01,5.181E+02,7.248E-01,1.628E+01,5.181E+02,7.250E-01,1.628E+01,5.181E+02,7.264E-01,1.628E+01,5.181E+02
f3,4.033E-02,1.855E+01,5.180E+02,4.108E-02,1.853E+01,5.180E+02,4.440E-02,1.847E+01,5.180E+02,6.341E-02,1.822E+01,5.180E+02,3.327E-01,1.710E+01,5.181E+02
f12,7.248E-01,1.628E+01,5.181E+02,7.248E-01,1.628E+01,5.181E+02,7.248E-01,1.628E+01,5.181E+02,7.249E-01,1.628E+01,5.181E+02,7.256E-01,1.625E+01,5.182E+02
f13,7.249E-01,1.628E+01,5.181E+02,7.253E-01,1.626E+01,5.182E+02,7.276E-01,1.617E+01,5.183E+02,7.390E-01,1.572E+01,5.189E+02,8.039E-01,1.349E+01,5.217E+02
f23,7.233E-01,1.635E+01,5.181E+02,7.233E-01,1.635E+01,5.181E+02,7.234E-01,1.634E+01,5.181E+02,7.244E-01,1.630E+01,5.181E+02,7.315E-01,1.601E+01,5.185E+02
f123,7.157E-01,4.056E+01,1.703E+02,7.173E-01,3.070E+01,2.359E+02,7.192E-01,2.470E+01,3.070E+02,7.213E-01,2.049E+01,3.872E+02,7.238E-01,1.732E+01,4.789E+02
kb1,7.102E-01,9.173E+00,5.223E+02,6.032E-01,3.487E+00,5.247E+02,3.912E-01,2.263E+00,5.251E+02,2.801E-01,2.064E+00,5.252E+02,2.556E-01,2.035E+00,5.252E+02
kb2,7.142E-01,3.892E+01,4.191E+02,7.223E-01,1.873E+01,5.055E+02,7.373E-01,1.020E+01,5.518E+02,7.670E-01,5.798E+00,5.777E+02,8.353E-01,3.248E+00,5.925E+02
kb3,3.382E-01,2.274E+01,4.817E+02,5.066E-01,1.720E+01,5.130E+02,6.919E-01,1.638E+01,5.176E+02,7.323E-01,1.626E+01,5.183E+02,7.386E-01,1.624E+01,5.184E+02
ku1,7.065E-01,8.404E+00,5.227E+02,7.220E-01,1.387E+01,5.197E+02,7.293E-01,2.395E+01,5.127E+02,7.326E-01,4.342E+01,4.966E+02,7.341E-01,8.529E+01,4.564E+02
ku2,8.343E-01,3.267E+00,5.924E+02,7.668E-01,5.815E+00,5.776E+02,7.373E-01,1.021E+01,5.517E+02,7.223E-01,1.870E+01,5.057E+02,7.142E-01,3.871E+01,4.199E+02
ku3,7.189E-01,1.630E+01,5.180E+02,6.665E-01,1.646E+01,5.171E+02,5.253E-01,1.708E+01,5.137E+02,3.748E-01,1.936E+01,5.007E+02,3.229E-01,2.856E+01,4.508E+02
bcoop12,7.122E-01,5.967E+01,3.527E+02,7.150E-01,3.588E+01,4.293E+02,7.190E-01,2.382E+01,4.803E+02,7.244E-01,1.663E+01,5.163E+02,7.320E-01,1.195E+01,5.422E+02
bcoop23,7.141E-01,3.844E+01,4.207E+02,7.224E-01,1.858E+01,5.062E+02,7.377E-01,1.014E+01,5.522E+02,7.678E-01,5.771E+00,5.780E+02,8.372E-01,3.235E+00,5.927E+02
bcoop13,7.377E-01,8.887E+01,4.511E+02,7.360E-01,4.714E+01,4.926E+02,7.323E-01,2.698E+01,5.102E+02,7.246E-01,1.614E+01,5.182E+02,7.092E-01,1.003E+01,5.220E+02
bcoop123,7.129E-01,5.042E+01,3.794E+02,7.171E-01,2.821E+01,4.605E+02,7.234E-01,1.759E+01,5.112E+02,7.330E-01,1.155E+01,5.445E+02,7.481E-01,7.788E+00,5.669E+02
ucoop12,8.334E-01,3.223E+00,5.942E+02,7.666E-01,5.731E+00,5.793E+02,7.374E-01,1.006E+01,5.532E+02,7.226E-01,1.842E+01,5.069E+02,7.146E-01,3.815E+01,4.208E+02
ucoop23,8.616E-01,2.864E+00,5.947E+02,7.873E-01,4.640E+00,5.846E+02,7.524E-01,7.303E+00,5.689E+02,7.333E-01,1.157E+01,5.440E+02,7.220E-01,1.900E+01,5.041E+02
ucoop13,4.309E-01,2.725E+00,5.252E+02,5.761E-01,3.702E+00,5.249E+02,6.682E-01,5.895E+00,5.241E+02,7.114E-01,1.052E+01,5.217E+02,7.288E-01,2.030E+01,5.153E+02
ucoop123,8.394E-01,3.122E+00,5.950E+02,7.705E-01,5.457E+00,5.811E+02,7.401E-01,9.371E+00,5.574E+02,7.244E-01,1.664E+01,5.162E+02,7.158E-01,3.254E+01,4.424E+02
