,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.259E+00,8.092E+01,2.972E+02,1.463E+00,5.626E+01,3.706E+02,1.740E+00,3.952E+01,4.413E+02,2.151E+00,2.692E+01,5.135E+02,2.873E+00,1.689E+01,5.894E+02
gammam,2.786E+00,2.135E+01,5.265E+02,1.690E+00,3.289E+01,5.035E+02,1.131E+00,4.745E+01,4.715E+02,7.966E-01,6.767E+01,4.265E+02,5.800E-01,9.981E+01,3.606E+02
gammamRNA,2.869E+00,1.692E+01,5.892E+02,2.146E+00,2.702E+01,5.128E+02,1.735E+00,3.973E+01,4.402E+02,1.458E+00,5.667E+01,3.691E+02,1.254E+00,8.177E+01,2.952E+02
gammad,3.055E+00,1.146E+01,7.160E+02,2.483E+00,1.830E+01,6.037E+02,2.126E+00,2.828E+01,5.011E+02,1.865E+00,4.345E+01,4.051E+02,1.660E+00,6.844E+01,3.097E+02
alphaass,9.944E-01,5.376E+01,4.573E+02,1.273E+00,4.246E+01,4.826E+02,1.673E+00,3.319E+01,5.029E+02,2.289E+00,2.527E+01,5.191E+02,3.383E+00,1.807E+01,5.322E+02
alphadiss,2.797E+00,2.128E+01,5.266E+02,1.700E+00,3.272E+01,5.039E+02,1.137E+00,4.720E+01,4.721E+02,8.000E-01,6.737E+01,4.271E+02,5.815E-01,9.944E+01,3.613E+02
phi0,1.254E+00,8.180E+01,2.951E+02,1.458E+00,5.672E+01,3.689E+02,1.734E+00,3.979E+01,4.399E+02,2.144E+00,2.708E+01,5.124E+02,2.862E+00,1.698E+01,5.886E+02
f1,2.172E+00,2.642E+01,5.169E+02,2.172E+00,2.642E+01,5.169E+02,2.173E+00,2.642E+01,5.169E+02,2.176E+00,2.641E+01,5.169E+02,2.195E+00,2.635E+01,5.169E+02
f2,1.420E+00,2.905E+01,5.167E+02,1.655E+00,2.810E+01,5.168E+02,2.064E+00,2.674E+01,5.169E+02,2.842E+00,2.471E+01,5.170E+02,4.544E+00,2.141E+01,5.172E+02
f3,2.175E+00,2.641E+01,5.169E+02,2.175E+00,2.641E+01,5.169E+02,2.175E+00,2.641E+01,5.169E+02,2.175E+00,2.641E+01,5.169E+02,2.175E+00,2.641E+01,5.169E+02
