,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.383E-01,4.200E+01,1.006E+03,2.755E-01,2.390E+01,2.543E+03,4.977E-01,1.521E+01,5.685E+03,8.367E-01,1.010E+01,1.185E+04,1.371E+00,6.671E+00,2.349E+04
gammam,1.033E+00,8.910E+00,4.089E+03,6.679E-01,1.259E+01,3.358E+03,4.114E-01,1.817E+01,2.488E+03,2.358E-01,2.760E+01,1.586E+03,1.240E-01,4.701E+01,8.092E+02
gammamRNA,1.378E+00,6.642E+00,2.364E+04,8.380E-01,1.008E+01,1.188E+04,4.967E-01,1.523E+01,5.669E+03,2.737E-01,2.402E+01,2.521E+03,1.366E-01,4.248E+01,9.888E+02
gammad,9.045E-02,6.495E+01,5.432E+02,9.036E-02,6.708E+01,4.855E+02,9.024E-02,7.040E+01,4.194E+02,9.006E-02,7.592E+01,3.458E+02,8.982E-02,8.653E+01,2.647E+02
alphaass,1.000E-01,5.829E+01,6.126E+02,1.596E-01,3.765E+01,1.079E+03,2.443E-01,2.687E+01,1.638E+03,3.591E-01,2.011E+01,2.252E+03,5.093E-01,1.548E+01,2.869E+03
alphadiss,1.458E+00,6.678E+00,4.557E+03,8.914E-01,1.004E+01,3.855E+03,5.264E-01,1.510E+01,2.929E+03,2.863E-01,2.383E+01,1.880E+03,1.393E-01,4.230E+01,9.280E+02
phi0,9.257E-02,6.356E+01,5.503E+02,1.338E-01,4.328E+01,9.609E+02,1.889E-01,3.218E+01,1.538E+03,2.603E-01,2.497E+01,2.358E+03,3.505E-01,1.988E+01,3.514E+03
f1,9.049E-02,6.542E+01,5.289E+02,9.081E-02,6.540E+01,5.289E+02,9.241E-02,6.526E+01,5.289E+02,1.014E-01,6.459E+01,5.290E+02,2.158E-01,6.111E+01,5.296E+02
f2,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.045E-02,6.543E+01,5.289E+02
f3,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.045E-02,6.543E+01,5.289E+02,9.059E-02,6.541E+01,5.289E+02,9.159E-02,6.533E+01,5.289E+02
f12,9.043E-02,6.567E+01,5.285E+02,9.043E-02,6.567E+01,5.285E+02,9.043E-02,6.567E+01,5.285E+02,9.043E-02,6.564E+01,5.286E+02,9.043E-02,6.547E+01,5.288E+02
f13,9.042E-02,6.572E+01,5.285E+02,9.043E-02,6.562E+01,5.286E+02,9.044E-02,6.492E+01,5.296E+02,9.051E-02,6.028E+01,5.360E+02,9.104E-02,3.414E+01,5.763E+02
f23,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02,9.043E-02,6.543E+01,5.289E+02
f123,9.043E-02,1.073E+02,2.832E+02,9.043E-02,9.110E+01,3.445E+02,9.043E-02,8.024E+01,4.039E+02,9.043E-02,7.210E+01,4.642E+02,9.043E-02,6.563E+01,5.267E+02
kb1,1.030E-01,6.684E+01,5.286E+02,7.839E-02,6.511E+01,5.289E+02,4.028E-02,6.485E+01,5.290E+02,1.525E-02,6.482E+01,5.290E+02,4.943E-03,6.481E+01,5.290E+02
kb2,9.044E-02,2.190E+01,6.859E+02,9.048E-02,6.910E+00,7.541E+02,9.065E-02,2.654E+00,7.704E+02,9.136E-02,1.111E+00,7.744E+02,9.457E-02,4.726E-01,7.754E+02
kb3,9.046E-02,8.083E+01,5.201E+02,9.024E-02,3.919E+01,5.413E+02,8.931E-02,2.538E+01,5.459E+02,8.571E-02,2.105E+01,5.469E+02,7.464E-02,1.989E+01,5.472E+02
ku1,9.725E-02,6.587E+01,5.288E+02,1.059E-01,6.820E+01,5.283E+02,1.091E-01,7.514E+01,5.265E+02,1.102E-01,9.361E+01,5.206E+02,1.105E-01,1.394E+02,4.992E+02
ku2,9.452E-02,4.758E-01,7.754E+02,9.135E-02,1.116E+00,7.744E+02,9.065E-02,2.664E+00,7.704E+02,9.048E-02,6.927E+00,7.540E+02,9.044E-02,2.192E+01,6.858E+02
ku3,6.961E-02,1.977E+01,5.472E+02,8.409E-02,2.064E+01,5.470E+02,8.899E-02,2.425E+01,5.462E+02,9.019E-02,3.687E+01,5.422E+02,9.045E-02,7.733E+01,5.221E+02
bcoop12,9.043E-02,3.819E+01,6.189E+02,9.045E-02,1.584E+01,7.134E+02,9.048E-02,7.798E+00,7.502E+02,9.056E-02,4.164E+00,7.652E+02,9.076E-02,2.331E+00,7.714E+02
bcoop23,9.043E-02,9.060E+01,4.634E+02,9.043E-02,5.689E+01,5.546E+02,9.043E-02,3.932E+01,6.149E+02,9.043E-02,2.862E+01,6.574E+02,9.043E-02,2.154E+01,6.881E+02
bcoop13,9.045E-02,1.700E+02,4.558E+02,9.045E-02,1.211E+02,4.933E+02,9.044E-02,9.101E+01,5.137E+02,9.043E-02,7.066E+01,5.260E+02,9.042E-02,5.633E+01,5.336E+02
bcoop123,9.043E-02,1.138E+02,4.135E+02,9.043E-02,7.972E+01,4.900E+02,9.043E-02,6.005E+01,5.449E+02,9.043E-02,4.704E+01,5.871E+02,9.043E-02,3.781E+01,6.206E+02
ucoop12,9.043E-02,3.135E+01,6.457E+02,9.043E-02,3.989E+01,6.125E+02,9.043E-02,5.224E+01,5.694E+02,9.043E-02,7.146E+01,5.119E+02,9.043E-02,1.060E+02,4.297E+02
ucoop23,9.048E-02,4.469E+00,7.651E+02,9.046E-02,7.240E+00,7.537E+02,9.044E-02,1.229E+01,7.307E+02,9.043E-02,2.253E+01,6.837E+02,9.043E-02,4.820E+01,5.831E+02
ucoop13,9.000E-02,2.410E+01,5.462E+02,9.027E-02,3.004E+01,5.445E+02,9.038E-02,4.186E+01,5.402E+02,9.043E-02,6.530E+01,5.289E+02,9.045E-02,1.154E+02,4.974E+02
ucoop123,9.045E-02,8.801E+00,7.467E+02,9.044E-02,1.305E+01,7.272E+02,9.043E-02,2.016E+01,6.943E+02,9.043E-02,3.336E+01,6.380E+02,9.043E-02,6.294E+01,5.362E+02
