,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.111E-02,2.225E+01,1.804E+02,1.035E-01,1.506E+01,3.467E+02,2.070E-01,1.081E+01,6.211E+02,4.080E-01,7.804E+00,1.070E+03,8.096E-01,5.405E+00,1.793E+03
gammam,1.063E+00,4.798E+00,1.075E+03,6.428E-01,6.380E+00,9.380E+02,3.955E-01,8.106E+00,7.869E+02,2.415E-01,1.015E+01,6.294E+02,1.457E-01,1.272E+01,4.759E+02
gammamRNA,8.451E-01,5.270E+00,1.847E+03,4.497E-01,7.432E+00,1.155E+03,2.420E-01,1.004E+01,7.055E+02,1.288E-01,1.354E+01,4.183E+02,6.774E-02,1.882E+01,2.370E+02
gammad,2.198E-01,1.022E+01,9.541E+02,1.898E-01,1.109E+01,6.870E+02,1.514E-01,1.261E+01,4.522E+02,1.101E-01,1.532E+01,2.731E+02,7.300E-02,2.066E+01,1.491E+02
alphaass,7.489E-02,1.738E+01,3.018E+02,1.435E-01,1.281E+01,4.717E+02,2.704E-01,9.650E+00,6.653E+02,5.003E-01,7.242E+00,8.613E+02,9.278E-01,5.209E+00,1.041E+03
alphadiss,2.291E-01,1.039E+01,6.129E+02,1.689E-01,1.191E+01,5.194E+02,1.121E-01,1.433E+01,4.028E+02,6.798E-02,1.825E+01,2.798E+02,3.860E-02,2.534E+01,1.687E+02
phi0,5.164E-02,2.210E+01,1.823E+02,1.040E-01,1.503E+01,3.482E+02,2.068E-01,1.081E+01,6.206E+02,4.054E-01,7.828E+00,1.065E+03,7.996E-01,5.445E+00,1.777E+03
f1,1.609E-01,1.216E+01,5.064E+02,1.609E-01,1.216E+01,5.064E+02,1.610E-01,1.216E+01,5.064E+02,1.619E-01,1.214E+01,5.064E+02,1.679E-01,1.200E+01,5.064E+02
f2,1.616E-01,1.214E+01,5.064E+02,1.617E-01,1.214E+01,5.064E+02,1.619E-01,1.214E+01,5.064E+02,1.637E-01,1.210E+01,5.064E+02,1.767E-01,1.181E+01,5.064E+02
f3,1.370E-01,1.284E+01,5.063E+02,1.373E-01,1.283E+01,5.063E+02,1.388E-01,1.278E+01,5.063E+02,1.452E-01,1.259E+01,5.063E+02,1.814E-01,1.171E+01,5.064E+02
f12,1.616E-01,1.219E+01,5.063E+02,1.616E-01,1.218E+01,5.063E+02,1.616E-01,1.218E+01,5.063E+02,1.616E-01,1.217E+01,5.063E+02,1.617E-01,1.210E+01,5.064E+02
f13,1.616E-01,1.215E+01,5.063E+02,1.616E-01,1.215E+01,5.063E+02,1.616E-01,1.215E+01,5.064E+02,1.616E-01,1.214E+01,5.064E+02,1.617E-01,1.208E+01,5.065E+02
f23,1.616E-01,1.214E+01,5.064E+02,1.616E-01,1.214E+01,5.064E+02,1.616E-01,1.212E+01,5.064E+02,1.617E-01,1.201E+01,5.066E+02,1.621E-01,1.124E+01,5.081E+02
f123,1.616E-01,2.726E+01,1.270E+02,1.616E-01,2.082E+01,1.928E+02,1.616E-01,1.683E+01,2.771E+02,1.616E-01,1.399E+01,3.879E+02,1.616E-01,1.181E+01,5.339E+02
kb1,1.613E-01,4.078E+01,4.587E+02,1.615E-01,1.584E+01,5.008E+02,1.621E-01,6.944E+00,5.133E+02,1.640E-01,3.282E+00,5.171E+02,1.702E-01,1.647E+00,5.184E+02
kb2,1.624E-01,7.216E+01,4.637E+02,1.623E-01,3.142E+01,4.950E+02,1.618E-01,1.487E+01,5.050E+02,1.607E-01,7.473E+00,5.084E+02,1.576E-01,4.021E+00,5.096E+02
kb3,1.685E-01,2.533E+01,4.861E+02,1.664E-01,1.421E+01,5.042E+02,1.560E-01,1.160E+01,5.068E+02,1.330E-01,1.114E+01,5.072E+02,1.169E-01,1.107E+01,5.073E+02
ku1,1.850E-01,9.849E-01,5.187E+02,1.677E-01,1.966E+00,5.182E+02,1.632E-01,4.081E+00,5.164E+02,1.618E-01,9.084E+00,5.106E+02,1.614E-01,2.212E+01,4.907E+02
ku2,2.159E-02,1.008E+00,5.103E+02,5.860E-02,1.057E+00,5.103E+02,1.165E-01,1.348E+00,5.102E+02,1.522E-01,2.679E+00,5.100E+02,1.608E-01,7.908E+00,5.082E+02
ku3,1.471E-01,1.130E+01,5.071E+02,1.607E-01,1.200E+01,5.065E+02,1.665E-01,1.432E+01,5.041E+02,1.682E-01,2.092E+01,4.944E+02,1.687E-01,3.953E+01,4.542E+02
bcoop12,1.616E-01,1.049E+01,5.088E+02,1.618E-01,5.236E+00,5.157E+02,1.624E-01,2.731E+00,5.182E+02,1.639E-01,1.469E+00,5.191E+02,1.684E-01,7.979E-01,5.194E+02
bcoop23,1.616E-01,2.040E+01,5.011E+02,1.616E-01,1.014E+01,5.075E+02,1.617E-01,5.256E+00,5.098E+02,1.620E-01,2.830E+00,5.106E+02,1.626E-01,1.578E+00,5.110E+02
bcoop13,1.616E-01,1.352E+01,5.042E+02,1.617E-01,6.643E+00,5.141E+02,1.620E-01,3.431E+00,5.177E+02,1.628E-01,1.842E+00,5.190E+02,1.652E-01,1.013E+00,5.195E+02
bcoop123,1.616E-01,7.624E+01,3.909E+02,1.616E-01,4.448E+01,4.477E+02,1.616E-01,2.821E+01,4.781E+02,1.616E-01,1.865E+01,4.954E+02,1.616E-01,1.266E+01,5.055E+02
ucoop12,1.616E-01,1.634E+01,4.998E+02,1.616E-01,2.323E+01,4.882E+02,1.616E-01,3.383E+01,4.695E+02,1.616E-01,5.121E+01,4.384E+02,1.615E-01,8.366E+01,3.833E+02
ucoop23,1.619E-01,3.301E+00,5.105E+02,1.617E-01,6.188E+00,5.094E+02,1.616E-01,1.206E+01,5.064E+02,1.616E-01,2.455E+01,4.981E+02,1.616E-01,5.329E+01,4.742E+02
ucoop13,1.635E-01,1.420E+00,5.192E+02,1.623E-01,2.613E+00,5.184E+02,1.618E-01,4.969E+00,5.161E+02,1.617E-01,9.881E+00,5.097E+02,1.616E-01,2.089E+01,4.921E+02
ucoop123,1.616E-01,1.337E+01,5.044E+02,1.616E-01,1.953E+01,4.938E+02,1.616E-01,2.927E+01,4.761E+02,1.616E-01,4.572E+01,4.454E+02,1.616E-01,7.749E+01,3.888E+02
