,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.228E-01,2.601E+01,3.446E+02,2.575E-01,1.328E+01,5.300E+02,3.033E-01,7.567E+00,7.295E+02,3.687E-01,4.478E+00,9.510E+02,4.780E-01,2.604E+00,1.199E+03
gammam,4.790E-01,4.204E+00,5.825E+02,3.323E-01,8.089E+00,5.479E+02,2.498E-01,1.473E+01,5.026E+02,1.951E-01,2.687E+01,4.423E+02,1.558E-01,5.189E+01,3.574E+02
gammamRNA,4.810E-01,2.574E+00,1.204E+03,3.693E-01,4.460E+00,9.528E+02,3.031E-01,7.582E+00,7.288E+02,2.569E-01,1.340E+01,5.271E+02,2.220E-01,2.656E+01,3.397E+02
gammad,3.058E-01,2.739E+00,3.596E+04,3.037E-01,2.837E+00,1.885E+04,2.990E-01,3.079E+00,9.009E+03,2.891E-01,3.749E+00,3.873E+03,2.702E-01,6.267E+00,1.356E+03
alphaass,1.518E-01,5.672E+01,3.445E+02,1.838E-01,3.157E+01,4.233E+02,2.258E-01,1.865E+01,4.809E+02,2.835E-01,1.117E+01,5.253E+02,3.699E-01,6.592E+00,5.603E+02
alphadiss,4.848E-01,4.124E+00,5.833E+02,3.360E-01,7.916E+00,5.493E+02,2.521E-01,1.443E+01,5.044E+02,1.964E-01,2.639E+01,4.443E+02,1.565E-01,5.113E+01,3.595E+02
phi0,2.227E-01,2.607E+01,3.441E+02,2.572E-01,1.334E+01,5.286E+02,3.027E-01,7.612E+00,7.272E+02,3.675E-01,4.514E+00,9.474E+02,4.751E-01,2.633E+00,1.194E+03
f1,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.525E-01,1.441E+01,5.046E+02,2.535E-01,1.441E+01,5.046E+02,2.606E-01,1.441E+01,5.046E+02
f2,5.684E-02,1.445E+01,5.046E+02,7.394E-02,1.445E+01,5.046E+02,1.522E-01,1.443E+01,5.046E+02,4.259E-01,1.435E+01,5.046E+02,1.385E+00,1.385E+01,5.046E+02
f3,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.524E-01,1.441E+01,5.046E+02,2.533E-01,1.441E+01,5.046E+02
f12,2.172E-01,1.507E+01,5.042E+02,2.383E-01,1.465E+01,5.044E+02,2.819E-01,1.394E+01,5.049E+02,3.865E-01,1.270E+01,5.056E+02,7.193E-01,1.043E+01,5.069E+02
f13,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.523E-01,1.441E+01,5.046E+02,2.524E-01,1.441E+01,5.046E+02
f23,2.519E-01,1.441E+01,5.046E+02,2.520E-01,1.441E+01,5.046E+02,2.522E-01,1.441E+01,5.046E+02,2.534E-01,1.439E+01,5.046E+02,2.623E-01,1.424E+01,5.047E+02
f123,2.469E-01,2.199E+01,3.844E+02,2.586E-01,9.956E+00,6.304E+02,2.753E-01,5.181E+00,9.077E+02,3.012E-01,2.851E+00,1.229E+03,3.487E-01,1.566E+00,1.604E+03
kb1,2.492E+00,1.353E+01,5.037E+02,1.089E+00,1.416E+01,5.043E+02,5.121E-01,1.435E+01,5.045E+02,2.537E-01,1.441E+01,5.046E+02,1.330E-01,1.443E+01,5.046E+02
kb2,1.465E+00,1.352E+01,5.043E+02,7.042E-01,1.426E+01,5.045E+02,4.026E-01,1.438E+01,5.046E+02,2.891E-01,1.440E+01,5.046E+02,2.578E-01,1.441E+01,5.046E+02
kb3,2.456E-01,2.456E+01,4.030E+02,2.571E-01,1.083E+01,5.589E+02,2.736E-01,5.515E+00,6.829E+02,2.992E-01,2.984E+00,7.848E+02,3.462E-01,1.618E+00,8.697E+02
ku1,2.961E-02,1.443E+01,5.046E+02,5.188E-02,1.443E+01,5.046E+02,1.278E-01,1.443E+01,5.046E+02,3.904E-01,1.438E+01,5.046E+02,1.394E+00,1.404E+01,5.042E+02
ku2,2.519E-01,1.441E+01,5.046E+02,2.617E-01,1.441E+01,5.046E+02,3.130E-01,1.440E+01,5.046E+02,4.934E-01,1.436E+01,5.046E+02,9.821E-01,1.406E+01,5.045E+02
