,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.284E-02,1.736E+01,5.999E+02,4.986E-02,8.424E+00,1.452E+03,7.712E-02,4.758E+00,3.062E+03,1.235E-01,2.845E+00,6.038E+03,2.128E-01,1.681E+00,1.142E+04
gammam,2.467E-01,1.730E+00,1.572E+03,1.392E-01,2.863E+00,1.447E+03,8.337E-02,4.767E+00,1.244E+03,5.154E-02,8.516E+00,9.431E+02,3.245E-02,1.797E+01,5.571E+02
gammamRNA,2.118E-01,1.689E+00,1.136E+04,1.232E-01,2.851E+00,6.021E+03,7.710E-02,4.759E+00,3.061E+03,4.994E-02,8.406E+00,1.456E+03,3.294E-02,1.725E+01,6.044E+02
gammad,3.094E-02,1.733E+01,1.265E+03,3.093E-02,1.761E+01,1.076E+03,3.091E-02,1.823E+01,8.179E+02,3.086E-02,1.971E+01,5.348E+02,3.076E-02,2.388E+01,2.840E+02
alphaass,2.271E-02,4.688E+01,2.348E+02,2.499E-02,3.350E+01,3.226E+02,2.749E-02,2.584E+01,4.085E+02,3.026E-02,2.074E+01,4.945E+02,3.331E-02,1.709E+01,5.803E+02
alphadiss,2.680E-01,1.612E+00,1.584E+03,1.590E-01,2.538E+00,1.484E+03,9.975E-02,3.951E+00,1.328E+03,6.449E-02,6.391E+00,1.098E+03,4.249E-02,1.127E+01,7.905E+02
phi0,3.285E-02,1.735E+01,6.002E+02,4.986E-02,8.424E+00,1.452E+03,7.710E-02,4.759E+00,3.061E+03,1.234E-01,2.847E+00,6.033E+03,2.126E-01,1.683E+00,1.141E+04
f1,2.884E-02,1.994E+01,5.119E+02,3.075E-02,1.991E+01,5.119E+02,3.900E-02,1.982E+01,5.119E+02,9.862E-02,1.949E+01,5.120E+02,7.619E-01,1.827E+01,5.120E+02
f2,3.085E-02,1.991E+01,5.119E+02,3.086E-02,1.991E+01,5.119E+02,3.087E-02,1.991E+01,5.119E+02,3.098E-02,1.991E+01,5.119E+02,3.170E-02,1.990E+01,5.119E+02
f3,3.019E-02,1.992E+01,5.119E+02,3.020E-02,1.992E+01,5.119E+02,3.021E-02,1.992E+01,5.119E+02,3.029E-02,1.992E+01,5.119E+02,3.083E-02,1.991E+01,5.119E+02
f12,3.085E-02,1.991E+01,5.119E+02,3.087E-02,1.977E+01,5.121E+02,3.095E-02,1.910E+01,5.129E+02,3.133E-02,1.608E+01,5.164E+02,3.332E-02,4.840E+00,5.321E+02
f13,3.085E-02,1.991E+01,5.119E+02,3.085E-02,1.991E+01,5.119E+02,3.085E-02,1.990E+01,5.119E+02,3.086E-02,1.985E+01,5.120E+02,3.090E-02,1.953E+01,5.124E+02
f23,3.085E-02,1.992E+01,5.119E+02,3.085E-02,1.992E+01,5.119E+02,3.085E-02,1.991E+01,5.119E+02,3.086E-02,1.984E+01,5.120E+02,3.092E-02,1.937E+01,5.126E+02
f123,3.085E-02,2.501E+01,3.951E+02,3.086E-02,1.431E+01,7.551E+02,3.086E-02,9.301E+00,1.288E+03,3.086E-02,6.452E+00,2.078E+03,3.087E-02,4.658E+00,3.240E+03
kb1,5.340E-01,2.773E+01,4.542E+02,1.967E-01,2.142E+01,4.987E+02,7.815E-02,2.020E+01,5.093E+02,3.209E-02,1.991E+01,5.119E+02,1.350E-02,1.984E+01,5.125E+02
kb2,3.093E-02,5.396E+01,4.935E+02,3.087E-02,2.162E+01,5.113E+02,3.053E-02,1.250E+01,5.143E+02,2.887E-02,1.014E+01,5.148E+02,2.354E-02,9.646E+00,5.149E+02
kb3,3.067E-02,3.541E+01,4.354E+02,3.094E-02,1.646E+01,5.340E+02,3.139E-02,9.137E+00,5.914E+02,3.210E-02,5.586E+00,6.265E+02,3.327E-02,3.617E+00,6.484E+02
ku1,4.158E-02,1.996E+01,5.115E+02,8.065E-02,2.022E+01,5.091E+02,1.592E-01,2.097E+01,5.025E+02,3.251E-01,2.335E+01,4.835E+02,7.058E-01,3.267E+01,4.270E+02
ku2,2.835E-02,1.000E+01,5.149E+02,3.023E-02,1.134E+01,5.146E+02,3.077E-02,1.572E+01,5.134E+02,3.090E-02,2.830E+01,5.083E+02,3.094E-02,6.514E+01,4.859E+02
ku3,5.680E-02,7.910E-01,6.796E+02,3.930E-02,1.577E+00,6.717E+02,3.384E-02,3.137E+00,6.539E+02,3.175E-02,6.855E+00,6.133E+02,3.087E-02,1.906E+01,5.171E+02
bcoop12,3.094E-02,8.582E+01,4.620E+02,3.092E-02,4.478E+01,4.964E+02,3.090E-02,2.655E+01,5.085E+02,3.082E-02,1.762E+01,5.130E+02,3.063E-02,1.317E+01,5.147E+02
bcoop23,3.085E-02,4.768E+01,3.907E+02,3.085E-02,2.546E+01,4.809E+02,3.086E-02,1.558E+01,5.401E+02,3.086E-02,1.031E+01,5.811E+02,3.086E-02,7.184E+00,6.102E+02
bcoop13,3.086E-02,1.154E+01,5.707E+02,3.087E-02,3.956E+00,6.451E+02,3.092E-02,1.691E+00,6.714E+02,3.104E-02,7.901E-01,6.810E+02,3.137E-02,3.824E-01,6.846E+02
bcoop123,3.085E-02,2.829E+01,4.668E+02,3.086E-02,1.206E+01,5.666E+02,3.086E-02,6.298E+00,6.195E+02,3.088E-02,3.653E+00,6.488E+02,3.090E-02,2.250E+00,6.653E+02
ucoop12,3.013E-02,1.099E+01,5.153E+02,3.063E-02,1.318E+01,5.147E+02,3.083E-02,1.791E+01,5.128E+02,3.090E-02,2.772E+01,5.078E+02,3.093E-02,4.851E+01,4.936E+02
ucoop23,3.087E-02,6.144E+00,6.209E+02,3.086E-02,8.935E+00,5.934E+02,3.086E-02,1.371E+01,5.537E+02,3.085E-02,2.283E+01,4.950E+02,3.085E-02,4.381E+01,4.037E+02
ucoop13,3.159E-02,3.010E-01,6.851E+02,3.111E-02,6.194E-01,6.826E+02,3.094E-02,1.305E+00,6.757E+02,3.088E-02,2.937E+00,6.569E+02,3.086E-02,7.767E+00,6.045E+02
ucoop123,3.101E-02,9.160E-01,6.802E+02,3.092E-02,1.680E+00,6.719E+02,3.088E-02,3.250E+00,6.535E+02,3.086E-02,7.014E+00,6.121E+02,3.085E-02,1.930E+01,5.157E+02
