,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.740E+00,8.798E+01,3.165E+02,2.605E+00,6.673E+01,4.202E+02,3.891E+00,5.262E+01,5.285E+02,5.752E+00,4.157E+01,6.469E+02,8.635E+00,3.165E+01,7.786E+02
gammam,8.340E+00,3.424E+01,6.595E+02,5.313E+00,4.458E+01,5.888E+02,3.327E+00,5.633E+01,5.127E+02,2.018E+00,7.155E+01,4.305E+02,1.228E+00,9.471E+01,3.390E+02
gammamRNA,8.470E+00,3.209E+01,7.725E+02,5.688E+00,4.186E+01,6.434E+02,3.871E+00,5.278E+01,5.271E+02,2.608E+00,6.668E+01,4.205E+02,1.753E+00,8.746E+01,3.184E+02
gammad,9.132E+00,2.837E+01,1.005E+03,6.581E+00,3.641E+01,7.958E+02,4.799E+00,4.570E+01,6.171E+02,3.459E+00,5.805E+01,4.634E+02,2.452E+00,7.762E+01,3.268E+02
alphaass,2.637E+00,6.289E+01,4.749E+02,3.741E+00,5.325E+01,5.317E+02,5.210E+00,4.505E+01,5.856E+02,7.175E+00,3.761E+01,6.368E+02,1.005E+01,3.019E+01,6.853E+02
alphadiss,4.241E+00,5.007E+01,5.521E+02,3.444E+00,5.542E+01,5.182E+02,2.602E+00,6.329E+01,4.727E+02,1.819E+00,7.540E+01,4.127E+02,1.197E+00,9.641E+01,3.336E+02
phi0,1.687E+00,9.021E+01,3.084E+02,2.528E+00,6.798E+01,4.124E+02,3.781E+00,5.351E+01,5.204E+02,5.597E+00,4.228E+01,6.383E+02,8.384E+00,3.233E+01,7.692E+02
f1,4.179E+00,5.037E+01,5.503E+02,4.180E+00,5.036E+01,5.503E+02,4.186E+00,5.035E+01,5.503E+02,4.224E+00,5.028E+01,5.503E+02,4.495E+00,4.978E+01,5.504E+02
f2,1.097E+00,6.273E+01,5.488E+02,1.098E+00,6.272E+01,5.488E+02,1.103E+00,6.265E+01,5.488E+02,1.140E+00,6.224E+01,5.488E+02,1.444E+00,5.948E+01,5.492E+02
f3,2.156E+00,5.565E+01,5.497E+02,2.171E+00,5.559E+01,5.497E+02,2.228E+00,5.537E+01,5.498E+02,2.469E+00,5.452E+01,5.499E+02,3.807E+00,5.110E+01,5.503E+02
f12,4.194E+00,5.038E+01,5.503E+02,4.194E+00,5.038E+01,5.503E+02,4.194E+00,5.038E+01,5.503E+02,4.194E+00,5.037E+01,5.503E+02,4.196E+00,5.032E+01,5.504E+02
