,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.283E-01,3.052E+01,3.168E+02,2.731E-01,1.711E+01,5.004E+02,3.338E-01,1.031E+01,7.197E+02,4.225E-01,6.276E+00,9.879E+02,5.750E-01,3.660E+00,1.318E+03
gammam,5.716E-01,3.903E+00,9.033E+02,4.131E-01,6.843E+00,7.661E+02,3.220E-01,1.145E+01,6.218E+02,2.603E-01,1.935E+01,4.729E+02,2.151E-01,3.528E+01,3.198E+02
gammamRNA,5.811E-01,3.600E+00,1.328E+03,4.240E-01,6.235E+00,9.917E+02,3.337E-01,1.032E+01,7.192E+02,2.723E-01,1.726E+01,4.971E+02,2.271E-01,3.116E+01,3.114E+02
gammad,2.793E-01,1.658E+01,4.744E+02,2.782E-01,1.795E+01,3.861E+02,2.768E-01,2.001E+01,3.038E+02,2.751E-01,2.339E+01,2.275E+02,2.730E-01,2.994E+01,1.557E+02
alphaass,2.110E-01,3.800E+01,3.029E+02,2.479E-01,2.220E+01,4.357E+02,2.956E-01,1.397E+01,5.647E+02,3.602E-01,8.987E+00,6.909E+02,4.549E-01,5.727E+00,8.128E+02
alphadiss,5.798E-01,3.817E+00,9.081E+02,4.174E-01,6.710E+00,7.714E+02,3.249E-01,1.122E+01,6.275E+02,2.624E-01,1.894E+01,4.789E+02,2.167E-01,3.432E+01,3.262E+02
phi0,2.274E-01,3.098E+01,3.128E+02,2.726E-01,1.720E+01,4.984E+02,3.340E-01,1.029E+01,7.202E+02,4.242E-01,6.230E+00,9.922E+02,5.810E-01,3.601E+00,1.328E+03
f1,2.771E-01,1.601E+01,5.259E+02,2.773E-01,1.601E+01,5.259E+02,2.788E-01,1.601E+01,5.259E+02,2.885E-01,1.601E+01,5.259E+02,3.506E-01,1.599E+01,5.259E+02
f2,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02
f3,4.964E-02,1.606E+01,5.259E+02,5.323E-02,1.606E+01,5.259E+02,7.428E-02,1.606E+01,5.259E+02,1.673E-01,1.604E+01,5.259E+02,5.204E-01,1.592E+01,5.259E+02
f12,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02
f13,2.574E-01,1.642E+01,5.256E+02,2.932E-01,1.578E+01,5.261E+02,3.626E-01,1.480E+01,5.268E+02,5.175E-01,1.326E+01,5.279E+02,9.556E-01,1.072E+01,5.296E+02
f23,2.798E-01,1.601E+01,5.259E+02,2.798E-01,1.601E+01,5.259E+02,2.801E-01,1.601E+01,5.259E+02,2.820E-01,1.597E+01,5.259E+02,2.955E-01,1.575E+01,5.261E+02
f123,2.740E-01,2.458E+01,3.745E+02,2.850E-01,1.202E+01,6.530E+02,3.014E-01,6.419E+00,1.019E+03,3.283E-01,3.498E+00,1.507E+03,3.809E-01,1.846E+00,2.157E+03
kb1,2.275E+00,1.490E+01,5.258E+02,9.555E-01,1.572E+01,5.259E+02,4.403E-01,1.596E+01,5.259E+02,2.184E-01,1.603E+01,5.259E+02,1.187E-01,1.605E+01,5.259E+02
kb2,2.676E-01,4.130E+01,4.117E+02,2.773E-01,1.860E+01,5.103E+02,2.921E-01,9.076E+00,5.772E+02,3.168E-01,4.525E+00,6.252E+02,3.658E-01,2.194E+00,6.605E+02
kb3,1.738E+00,1.530E+01,5.259E+02,6.628E-01,1.588E+01,5.259E+02,3.704E-01,1.599E+01,5.259E+02,2.969E-01,1.601E+01,5.259E+02,2.809E-01,1.601E+01,5.259E+02
ku1,1.428E-01,1.605E+01,5.259E+02,2.599E-01,1.602E+01,5.259E+02,5.092E-01,1.593E+01,5.259E+02,1.064E+00,1.566E+01,5.259E+02,2.425E+00,1.479E+01,5.258E+02
ku2,3.664E-01,2.181E+00,6.607E+02,3.168E-01,4.528E+00,6.252E+02,2.919E-01,9.140E+00,5.767E+02,2.771E-01,1.886E+01,5.088E+02,2.674E-01,4.232E+01,4.083E+02
ku3,2.791E-01,1.601E+01,5.259E+02,2.894E-01,1.601E+01,5.259E+02,3.439E-01,1.599E+01,5.259E+02,5.911E-01,1.591E+01,5.259E+02,1.591E+00,1.539E+01,5.259E+02
bcoop12,2.879E-01,1.072E+01,5.634E+02,3.007E-01,6.795E+00,5.990E+02,3.191E-01,4.314E+00,6.280E+02,3.478E-01,2.705E+00,6.517E+02,4.007E-01,1.625E+00,6.711E+02
bcoop23,2.675E-01,4.159E+01,4.108E+02,2.773E-01,1.860E+01,5.103E+02,2.923E-01,9.023E+00,5.777E+02,3.174E-01,4.473E+00,6.259E+02,3.677E-01,2.153E+00,6.612E+02
bcoop13,3.180E+00,1.423E+01,5.257E+02,1.706E+00,1.528E+01,5.258E+02,9.770E-01,1.571E+01,5.259E+02,5.812E-01,1.590E+01,5.259E+02,3.562E-01,1.599E+01,5.259E+02
bcoop123,2.675E-01,4.165E+01,4.106E+02,2.772E-01,1.864E+01,5.101E+02,2.922E-01,9.051E+00,5.774E+02,3.172E-01,4.491E+00,6.257E+02,3.671E-01,2.165E+00,6.610E+02
ucoop12,3.743E-01,2.019E+00,6.637E+02,3.239E-01,3.924E+00,6.333E+02,2.981E-01,7.370E+00,5.932E+02,2.823E-01,1.394E+01,5.395E+02,2.719E-01,2.749E+01,4.654E+02
ucoop23,3.127E-01,4.958E+00,6.198E+02,2.939E-01,8.512E+00,5.823E+02,2.812E-01,1.477E+01,5.339E+02,2.723E-01,2.649E+01,4.699E+02,2.658E-01,5.143E+01,3.800E+02
ucoop13,2.445E-01,1.602E+01,5.259E+02,4.222E-01,1.596E+01,5.259E+02,7.577E-01,1.582E+01,5.259E+02,1.422E+00,1.546E+01,5.258E+02,2.871E+00,1.446E+01,5.258E+02
ucoop123,3.663E-01,2.183E+00,6.607E+02,3.169E-01,4.519E+00,6.253E+02,2.921E-01,9.095E+00,5.770E+02,2.772E-01,1.871E+01,5.097E+02,2.675E-01,4.177E+01,4.102E+02
