,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.114E-01,3.433E+01,7.282E+02,5.792E-01,2.536E+01,1.075E+03,8.358E-01,1.906E+01,1.530E+03,1.246E+00,1.421E+01,2.129E+03,1.979E+00,1.007E+01,2.910E+03
gammam,1.874E+00,1.139E+01,1.395E+03,1.084E+00,1.675E+01,1.174E+03,6.660E-01,2.368E+01,9.323E+02,4.248E-01,3.401E+01,6.819E+02,2.801E-01,5.265E+01,4.364E+02
gammamRNA,1.731E+00,1.115E+01,2.681E+03,1.027E+00,1.637E+01,1.826E+03,6.498E-01,2.312E+01,1.208E+03,4.276E-01,3.308E+01,7.638E+02,2.906E-01,5.086E+01,4.412E+02
gammad,3.219E-01,4.350E+01,5.760E+02,3.207E-01,4.558E+01,4.873E+02,3.190E-01,4.873E+01,3.986E+02,3.167E-01,5.385E+01,3.118E+02,3.138E-01,6.351E+01,2.266E+02
alphaass,2.806E-01,5.254E+01,4.374E+02,4.247E-01,3.402E+01,6.817E+02,6.643E-01,2.373E+01,9.309E+02,1.078E+00,1.681E+01,1.172E+03,1.857E+00,1.147E+01,1.392E+03
alphadiss,1.871E+00,1.141E+01,1.395E+03,1.088E+00,1.671E+01,1.176E+03,6.696E-01,2.359E+01,9.351E+02,4.273E-01,3.383E+01,6.853E+02,2.817E-01,5.227E+01,4.398E+02
phi0,2.898E-01,5.106E+01,4.391E+02,4.274E-01,3.309E+01,7.635E+02,6.514E-01,2.308E+01,1.211E+03,1.033E+00,1.630E+01,1.835E+03,1.751E+00,1.105E+01,2.700E+03
f1,3.211E-01,4.476E+01,5.181E+02,3.212E-01,4.476E+01,5.181E+02,3.214E-01,4.476E+01,5.181E+02,3.227E-01,4.476E+01,5.181E+02,3.321E-01,4.471E+01,5.181E+02
f2,1.105E-01,4.655E+01,5.178E+02,1.162E-01,4.646E+01,5.179E+02,1.375E-01,4.615E+01,5.179E+02,2.517E-01,4.516E+01,5.180E+02,1.366E+00,4.173E+01,5.184E+02
f3,3.158E-01,4.479E+01,5.181E+02,3.158E-01,4.479E+01,5.181E+02,3.160E-01,4.479E+01,5.181E+02,3.176E-01,4.478E+01,5.181E+02,3.285E-01,4.473E+01,5.181E+02
f12,3.171E-01,4.768E+01,5.142E+02,3.174E-01,4.747E+01,5.145E+02,3.187E-01,4.653E+01,5.157E+02,3.244E-01,4.255E+01,5.211E+02,3.531E-01,2.727E+01,5.433E+02
