,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.151E+00,3.853E+01,6.758E+02,1.378E+00,2.720E+01,9.085E+02,1.673E+00,1.982E+01,1.173E+03,2.082E+00,1.451E+01,1.477E+03,2.732E+00,1.029E+01,1.829E+03
gammam,2.841E+00,1.283E+01,8.632E+02,1.998E+00,1.911E+01,7.983E+02,1.475E+00,2.802E+01,7.162E+02,1.110E+00,4.240E+01,6.119E+02,8.429E-01,7.003E+01,4.760E+02
gammamRNA,2.563E+00,1.111E+01,1.752E+03,1.900E+00,1.644E+01,1.351E+03,1.489E+00,2.382E+01,1.013E+03,1.197E+00,3.552E+01,7.249E+02,9.755E-01,5.801E+01,4.711E+02
gammad,1.189E+00,2.235E+01,4.224E+03,1.176E+00,2.376E+01,2.939E+03,1.157E+00,2.628E+01,1.932E+03,1.129E+00,3.123E+01,1.176E+03,1.088E+00,4.305E+01,6.239E+02
alphaass,7.861E-01,8.198E+01,4.332E+02,9.682E-01,5.345E+01,5.497E+02,1.196E+00,3.775E+01,6.424E+02,1.487E+00,2.770E+01,7.188E+02,1.870E+00,2.069E+01,7.826E+02
alphadiss,2.852E+00,1.278E+01,8.637E+02,1.998E+00,1.911E+01,7.982E+02,1.470E+00,2.813E+01,7.152E+02,1.104E+00,4.278E+01,6.096E+02,8.360E-01,7.127E+01,4.712E+02
phi0,9.705E-01,5.889E+01,4.648E+02,1.190E+00,3.590E+01,7.183E+02,1.481E+00,2.404E+01,1.006E+03,1.889E+00,1.658E+01,1.343E+03,2.545E+00,1.121E+01,1.743E+03
f1,1.084E+00,4.398E+01,6.022E+02,1.086E+00,4.398E+01,6.022E+02,1.100E+00,4.394E+01,6.022E+02,1.190E+00,4.370E+01,6.023E+02,1.982E+00,4.209E+01,6.024E+02
f2,1.079E+00,4.400E+01,6.022E+02,1.084E+00,4.398E+01,6.022E+02,1.113E+00,4.390E+01,6.023E+02,1.265E+00,4.351E+01,6.023E+02,2.365E+00,4.149E+01,6.024E+02
f3,7.064E-01,4.538E+01,6.021E+02,7.179E-01,4.533E+01,6.021E+02,7.611E-01,4.513E+01,6.022E+02,9.485E-01,4.440E+01,6.022E+02,2.258E+00,4.165E+01,6.024E+02
f12,1.085E+00,4.398E+01,6.022E+02,1.085E+00,4.395E+01,6.023E+02,1.087E+00,4.380E+01,6.024E+02,1.095E+00,4.282E+01,6.033E+02,1.155E+00,3.674E+01,6.091E+02
f13,1.027E+00,5.147E+01,5.951E+02,1.029E+00,5.123E+01,5.953E+02,1.035E+00,5.037E+01,5.961E+02,1.058E+00,4.733E+01,5.991E+02,1.156E+00,3.662E+01,6.092E+02
f23,1.074E+00,4.532E+01,6.010E+02,1.074E+00,4.529E+01,6.010E+02,1.076E+00,4.512E+01,6.012E+02,1.085E+00,4.406E+01,6.022E+02,1.146E+00,3.761E+01,6.083E+02
f123,1.084E+00,5.356E+01,4.995E+02,1.088E+00,3.355E+01,7.803E+02,1.094E+00,2.343E+01,1.108E+03,1.101E+00,1.732E+01,1.499E+03,1.110E+00,1.326E+01,1.973E+03
