,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.352E+00,8.964E+01,2.851E+02,2.822E+00,6.363E+01,3.546E+02,3.456E+00,4.685E+01,4.160E+02,4.382E+00,3.427E+01,4.743E+02,5.971E+00,2.372E+01,5.315E+02
gammam,6.123E+00,2.307E+01,5.345E+02,4.436E+00,3.370E+01,4.782E+02,3.476E+00,4.629E+01,4.205E+02,2.825E+00,6.299E+01,3.595E+02,2.346E+00,8.863E+01,2.906E+02
gammamRNA,5.687E+00,2.508E+01,5.239E+02,4.285E+00,3.524E+01,4.694E+02,3.428E+00,4.740E+01,4.137E+02,2.827E+00,6.344E+01,3.552E+02,2.376E+00,8.769E+01,2.895E+02
gammad,5.325E+00,2.733E+01,5.033E+02,5.226E+00,2.877E+01,4.731E+02,5.075E+00,3.133E+01,4.282E+02,4.853E+00,3.621E+01,3.638E+02,4.547E+00,4.714E+01,2.744E+02
alphaass,2.360E+00,8.747E+01,2.933E+02,2.822E+00,6.307E+01,3.593E+02,3.443E+00,4.691E+01,4.179E+02,4.340E+00,3.464E+01,4.736E+02,5.845E+00,2.432E+01,5.278E+02
alphadiss,5.840E+00,2.434E+01,5.276E+02,4.340E+00,3.463E+01,4.736E+02,3.445E+00,4.687E+01,4.181E+02,2.825E+00,6.298E+01,3.596E+02,2.363E+00,8.723E+01,2.938E+02
phi0,2.380E+00,8.733E+01,2.904E+02,2.851E+00,6.255E+01,3.581E+02,3.488E+00,4.627E+01,4.184E+02,4.415E+00,3.396E+01,4.760E+02,6.004E+00,2.357E+01,5.323E+02
f1,5.235E+00,2.850E+01,5.021E+02,5.236E+00,2.849E+01,5.022E+02,5.242E+00,2.840E+01,5.027E+02,5.278E+00,2.792E+01,5.062E+02,5.505E+00,2.521E+01,5.266E+02
f2,4.047E+00,7.748E+01,2.906E+02,4.329E+00,5.371E+01,3.672E+02,4.708E+00,3.888E+01,4.367E+02,5.255E+00,2.823E+01,5.040E+02,6.177E+00,1.982E+01,5.708E+02
f3,5.354E+00,2.694E+01,5.134E+02,5.355E+00,2.693E+01,5.135E+02,5.359E+00,2.688E+01,5.139E+02,5.388E+00,2.653E+01,5.165E+02,5.591E+00,2.433E+01,5.334E+02
f12,5.360E+00,2.688E+01,5.128E+02,5.360E+00,2.688E+01,5.128E+02,5.360E+00,2.688E+01,5.129E+02,5.360E+00,2.687E+01,5.138E+02,5.361E+00,2.683E+01,5.198E+02
f13,5.360E+00,2.688E+01,5.119E+02,5.360E+00,2.688E+01,5.126E+02,5.360E+00,2.685E+01,5.170E+02,5.364E+00,2.664E+01,5.489E+02,5.388E+00,2.533E+01,8.638E+02
f23,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.144E+02,5.360E+00,2.685E+01,5.169E+02
f123,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.141E+02,5.360E+00,2.687E+01,5.148E+02
kb1,5.306E+00,2.661E+01,1.032E+03,5.325E+00,2.670E+01,7.399E+02,5.367E+00,2.691E+01,4.850E+02,5.463E+00,2.742E+01,2.887E+02,5.690E+00,2.892E+01,1.501E+02
kb2,3.815E+00,9.349E+01,3.116E+02,4.089E+00,6.370E+01,3.800E+02,4.464E+00,4.497E+01,4.382E+02,5.019E+00,3.161E+01,4.917E+02,5.987E+00,2.126E+01,5.426E+02
kb3,5.382E+00,2.595E+01,1.255E+03,5.379E+00,2.608E+01,9.855E+02,5.370E+00,2.642E+01,6.813E+02,5.349E+00,2.737E+01,4.133E+02,5.296E+00,3.034E+01,2.148E+02
ku1,5.606E+00,2.830E+01,1.834E+02,5.401E+00,2.708E+01,3.891E+02,5.330E+00,2.672E+01,6.910E+02,5.305E+00,2.660E+01,1.061E+03,5.296E+00,2.656E+01,1.411E+03
ku2,6.037E+00,2.092E+01,5.443E+02,5.055E+00,3.102E+01,4.944E+02,4.494E+00,4.394E+01,4.419E+02,4.116E+00,6.185E+01,3.851E+02,3.839E+00,8.970E+01,3.191E+02
ku3,5.268E+00,3.239E+01,1.681E+02,5.323E+00,2.871E+01,2.853E+02,5.352E+00,2.723E+01,4.365E+02,5.367E+00,2.655E+01,6.219E+02,5.375E+00,2.621E+01,8.313E+02
bcoop12,5.360E+00,2.687E+01,5.206E+02,5.360E+00,2.687E+01,5.197E+02,5.360E+00,2.687E+01,5.174E+02,5.360E+00,2.687E+01,5.114E+02,5.360E+00,2.688E+01,4.959E+02
bcoop23,5.360E+00,2.687E+01,5.102E+02,5.360E+00,2.689E+01,4.978E+02,5.359E+00,2.694E+01,4.679E+02,5.359E+00,2.706E+01,4.069E+02,5.356E+00,2.740E+01,3.105E+02
bcoop13,5.362E+00,2.651E+01,1.313E+03,5.362E+00,2.652E+01,1.215E+03,5.362E+00,2.655E+01,1.031E+03,5.362E+00,2.664E+01,7.708E+02,5.360E+00,2.689E+01,5.030E+02
bcoop123,5.360E+00,2.687E+01,5.140E+02,5.360E+00,2.687E+01,5.127E+02,5.360E+00,2.687E+01,5.093E+02,5.360E+00,2.687E+01,5.005E+02,5.360E+00,2.687E+01,4.795E+02
ucoop12,5.367E+00,2.733E+01,2.252E+02,5.362E+00,2.703E+01,3.328E+02,5.361E+00,2.693E+01,4.231E+02,5.360E+00,2.689E+01,4.780E+02,5.360E+00,2.687E+01,5.039E+02
ucoop23,5.360E+00,2.689E+01,4.977E+02,5.360E+00,2.687E+01,5.102E+02,5.360E+00,2.687E+01,5.150E+02,5.360E+00,2.687E+01,5.168E+02,5.360E+00,2.687E+01,5.175E+02
ucoop13,5.360E+00,2.683E+01,5.389E+02,5.362E+00,2.662E+01,8.103E+02,5.362E+00,2.655E+01,1.063E+03,5.362E+00,2.652E+01,1.234E+03,5.362E+00,2.651E+01,1.321E+03
ucoop123,5.360E+00,2.687E+01,5.112E+02,5.360E+00,2.687E+01,5.135E+02,5.360E+00,2.687E+01,5.143E+02,5.360E+00,2.687E+01,5.146E+02,5.360E+00,2.687E+01,5.147E+02
