,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.340E-01,2.126E+01,4.901E+02,1.764E-01,1.128E+01,1.138E+03,2.340E-01,6.721E+00,2.355E+03,3.165E-01,4.151E+00,4.600E+03,4.510E-01,2.510E+00,8.635E+03
gammam,4.557E-01,2.509E+00,4.179E+03,3.189E-01,4.152E+00,2.996E+03,2.352E-01,6.724E+00,1.910E+03,1.769E-01,1.129E+01,1.061E+03,1.340E-01,2.125E+01,4.914E+02
gammamRNA,1.964E-01,9.170E+00,1.519E+03,1.723E-01,1.183E+01,1.066E+03,1.514E-01,1.566E+01,7.292E+02,1.331E-01,2.166E+01,4.785E+02,1.171E-01,3.274E+01,2.884E+02
gammad,1.361E-01,2.018E+01,5.538E+02,1.361E-01,2.051E+01,5.012E+02,1.359E-01,2.120E+01,4.201E+02,1.356E-01,2.275E+01,3.133E+02,1.351E-01,2.683E+01,1.951E+02
alphaass,1.236E-01,2.693E+01,3.701E+02,1.501E-01,1.603E+01,6.932E+02,1.825E-01,1.061E+01,1.142E+03,2.229E-01,7.371E+00,1.732E+03,2.743E-01,5.236E+00,2.449E+03
alphadiss,4.556E-01,2.509E+00,4.179E+03,3.191E-01,4.149E+00,2.998E+03,2.354E-01,6.713E+00,1.914E+03,1.771E-01,1.125E+01,1.065E+03,1.343E-01,2.115E+01,4.943E+02
phi0,1.349E-01,2.089E+01,5.011E+02,1.773E-01,1.116E+01,1.155E+03,2.349E-01,6.677E+00,2.377E+03,3.174E-01,4.134E+00,4.625E+03,4.517E-01,2.505E+00,8.654E+03
f1,1.378E-01,2.039E+01,5.163E+02,1.433E-01,2.034E+01,5.163E+02,1.619E-01,2.020E+01,5.163E+02,2.417E-01,1.975E+01,5.163E+02,8.360E-01,1.830E+01,5.164E+02
f2,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.364E-01,2.040E+01,5.163E+02,1.383E-01,2.039E+01,5.163E+02
f3,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.362E-01,2.041E+01,5.163E+02,1.367E-01,2.040E+01,5.163E+02,1.403E-01,2.037E+01,5.163E+02
f12,1.343E-01,2.296E+01,5.127E+02,1.344E-01,2.278E+01,5.130E+02,1.349E-01,2.203E+01,5.140E+02,1.370E-01,1.913E+01,5.181E+02,1.466E-01,9.224E+00,5.338E+02
f13,1.351E-01,2.174E+01,5.144E+02,1.352E-01,2.165E+01,5.145E+02,1.355E-01,2.124E+01,5.151E+02,1.369E-01,1.925E+01,5.179E+02,1.449E-01,1.060E+01,5.313E+02
f23,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02,1.361E-01,2.041E+01,5.163E+02
f123,1.361E-01,1.720E+01,6.608E+02,1.362E-01,8.996E+00,1.869E+03,1.364E-01,5.453E+00,4.643E+03,1.368E-01,3.536E+00,1.073E+04,1.373E-01,2.378E+00,2.340E+04
kb1,4.651E+00,2.379E+01,5.154E+02,1.929E+00,2.091E+01,5.162E+02,6.480E-01,2.048E+01,5.163E+02,1.971E-01,2.041E+01,5.163E+02,5.734E-02,2.040E+01,5.163E+02
kb2,1.377E-01,1.088E+01,5.422E+02,1.428E-01,6.438E+00,5.516E+02,1.606E-01,4.199E+00,5.548E+02,2.667E-01,2.971E+00,5.560E+02,7.865E-01,2.230E+00,5.564E+02
kb3,1.360E-01,2.383E+01,4.989E+02,1.369E-01,9.382E+00,5.836E+02,1.390E-01,4.487E+00,6.191E+02,1.441E-01,2.269E+00,6.346E+02,1.587E-01,1.092E+00,6.414E+02
ku1,1.532E-01,2.041E+01,5.163E+02,5.101E-01,2.045E+01,5.163E+02,1.560E+00,2.074E+01,5.162E+02,3.987E+00,2.270E+01,5.157E+02,6.968E+00,3.425E+01,5.121E+02
ku2,1.397E-01,8.121E+00,5.484E+02,1.374E-01,1.157E+01,5.405E+02,1.363E-01,1.738E+01,5.249E+02,1.358E-01,2.822E+01,4.935E+02,1.355E-01,5.265E+01,4.267E+02
ku3,1.584E-01,1.103E+00,6.414E+02,1.440E-01,2.287E+00,6.345E+02,1.389E-01,4.525E+00,6.188E+02,1.369E-01,9.473E+00,5.830E+02,1.360E-01,2.416E+01,4.973E+02
bcoop12,1.354E-01,7.170E+01,3.820E+02,1.355E-01,4.438E+01,4.481E+02,1.357E-01,3.045E+01,4.870E+02,1.360E-01,2.211E+01,5.113E+02,1.364E-01,1.666E+01,5.270E+02
bcoop23,1.361E-01,2.650E+01,4.836E+02,1.362E-01,1.112E+01,5.799E+02,1.364E-01,5.795E+00,6.276E+02,1.369E-01,3.340E+00,6.523E+02,1.378E-01,2.028E+00,6.654E+02
bcoop13,1.360E-01,2.412E+01,4.975E+02,1.369E-01,9.489E+00,5.828E+02,1.390E-01,4.541E+00,6.187E+02,1.441E-01,2.298E+00,6.344E+02,1.587E-01,1.109E+00,6.413E+02
bcoop123,1.360E-01,4.380E+01,4.128E+02,1.361E-01,2.270E+01,5.033E+02,1.361E-01,1.370E+01,5.601E+02,1.362E-01,9.004E+00,5.977E+02,1.364E-01,6.243E+00,6.232E+02
ucoop12,1.459E-01,5.644E+00,5.529E+02,1.396E-01,8.257E+00,5.481E+02,1.371E-01,1.292E+01,5.371E+02,1.360E-01,2.214E+01,5.113E+02,1.355E-01,4.446E+01,4.479E+02
ucoop23,1.486E-01,5.481E-01,6.777E+02,1.407E-01,1.035E+00,6.742E+02,1.379E-01,1.939E+00,6.663E+02,1.367E-01,3.789E+00,6.478E+02,1.363E-01,8.275E+00,6.042E+02
ucoop13,1.381E-01,5.689E+00,6.102E+02,1.371E-01,8.469E+00,5.900E+02,1.364E-01,1.319E+01,5.581E+02,1.360E-01,2.224E+01,5.068E+02,1.358E-01,4.364E+01,4.193E+02
ucoop123,1.369E-01,3.173E+00,6.540E+02,1.365E-01,4.932E+00,6.362E+02,1.363E-01,8.104E+00,6.057E+02,1.361E-01,1.470E+01,5.529E+02,1.360E-01,3.241E+01,4.565E+02
