,log10_var,log10_left_bound,log10_right_bound
beta,-0.8696662315049939,-0.9535581908854827,-0.8610270299106015
gammam,-1.3777859770337046,-1.3872911373245227,-1.294365341705492
gammamRNA,-1.4522252946121774,-1.461294287026559,-1.3708037516270073
gammad,-3.070070439915412,-3.3010299956639813,-1.9339575617587113
alphaass,-1.7328282715969863,-1.903985160105167,-1.715906120507172
alphadiss,1.0644579892269184,1.0446120029513963,1.2345739862675211
phi0,-0.35066514128785814,-0.4376417842277563,-0.3427510877256246
f1,0.9036325160842377,-3.0,1.0963533628663051
f2,1.3138672203691535,-3.0,2.0
f3,-0.040958607678906384,-3.0,-0.021027371275792066
f12,1.2304489213782739,-3.0,2.0
f13,1.3010299956639813,1.2128252789560285,1.3201424567200442
f23,-2.170696227168975,-3.0,1.5886325010311853
f123,0.9503648543761231,-3.0,2.0
kb1,1.3521825181113625,1.1864255667379804,1.3698962773817551
kb2,-2.4377071355435254,-3.0,-0.8732420223294505
kb3,-0.5003129173815962,-0.8762424200410046,2.0
ku1,2.8555191556678,2.8412940018914297,3.0
ku2,0.7032913781186614,-0.8621888828426336,3.0
ku3,-0.9430951486635274,-2.0,-0.5695792996202049
bcoop12,-0.13312218566250114,-1.3010299956639813,1.3010299956639813
bcoop23,0.1553360374650618,-1.3010299956639813,1.3010299956639813
bcoop13,-0.9172146296835499,-1.0761381796598224,-0.8955520845141405
bcoop123,-1.1992829217176149,-1.3010299956639813,1.3010299956639813
ucoop12,1.089905111439398,-1.3010299956639813,1.3010299956639813
ucoop23,0.9754318085092629,-0.5229424649407044,1.3010299956639813
ucoop13,-0.149966742310231,-0.17244844647729643,0.01157000390955434
ucoop123,-0.7986028756795485,-1.3010299956639813,1.3010299956639813
